OBJECTID,NAME,CODE,AREA,GRID_REF,EASTING,NORTHING,LATITUDE,LONGITUDE,NAME0,STATUS,ID,FILE,AREA0,EASTING0,NORTHING0,GIS_DATE,VERSION,Shape__Area,Shape__Length,GlobalID
460,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.015419321807316,82988.3992393,7113.80509623,20180628,1,154.19321835041,48.9523000040653,1a47f8c0-c3de-4f5b-a47e-67b8a32ef6dd
461,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.015373408621514,86287.1902283,7604.64737495,20180628,1,153.734086215496,45.3161178039552,83853b4d-3600-43b8-915b-9fcc88662cd9
462,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.015357078254212,95585.534221,14267.7516491,20180628,1,153.570782184601,44.1169873357515,c55f4f88-f190-447e-896e-44405cfd48e9
463,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.015339135016872,86420.9131961,7057.17681919,20180628,1,153.391350150108,44.9394081076612,458018bf-3187-488f-8d47-f7875f2c1446
464,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.015045932251014,89679.9797174,16682.9838325,20180628,1,150.459322571754,44.4784632772748,0c56e7b2-365b-4799-a530-8299229dd3de
465,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.015040621112672,95740.1659597,14457.0323339,20180628,1,150.406211137772,45.8866297149264,fe8f6da0-29aa-486f-93f0-807837abccc8
466,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.014973095381644,90240.735812,17453.2588968,20180628,1,149.73095369339,43.7164600997707,90ce8ea6-b874-4fdf-8cf0-06313de17ddc
467,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.014737683857334,86439.0809442,8560.665211,20180628,1,147.376838505268,43.7637258656182,9a701311-5c7c-4a62-b079-1a70e112f7f4
468,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.014695491941676,86217.8581908,8832.37822887,20180628,1,146.95491963625,43.2945922358798,fd7bb220-d280-4e97-a9af-89daceda82ab
469,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.014484550551945,90201.2466225,14968.1156374,20180628,1,144.845505595207,43.7697609213062,d18939d6-d97f-4b61-a8ab-d49b13478776
470,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.014269785322155,89804.0126533,17378.3622512,20180628,1,142.697853088379,44.3295724851238,06c96bdd-0eff-48f7-8f0a-11b61c05a864
471,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.014238188899014,85837.5738119,13655.9295149,20180628,1,142.381888389587,46.9651551906214,38590abf-9d12-468e-b0ea-22b47520ca4d
472,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.014192063717998,85768.1851599,8539.09293974,20180628,1,141.920637011528,42.5973953571105,37ea3ea0-964c-48a4-bc8b-da4ec5eced71
473,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.013815637712737,86659.3007058,15341.5066973,20180628,1,138.156377315521,42.1712771405379,92018827-f870-4f45-b830-1d48d0e6ea96
474,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.013689492199467,87451.076509,16010.0778592,20180628,1,136.89492213726,44.270044601461,f8b59fd2-795b-46e7-9bae-df47b511f10c
475,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.013625881298329,86435.262898,8598.54116909,20180628,1,136.258812785149,43.4848991439172,2387b562-61cd-4f7f-8c5a-0536b9f1193c
476,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.01349100297035,90442.0965105,16573.7569629,20180628,1,134.910029411316,41.6932667025528,444214cd-f79a-43fe-917e-ba1a10a67f48
477,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.013269756496658,85684.8392268,8644.8436799,20180628,1,132.697564840317,42.4948832440318,e3c5fec0-1d1e-4e3e-8c3c-7ba730814593
478,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.013198748773522,89722.7991814,16852.2970058,20180628,1,131.987487792969,42.1422852326119,62d92a3e-7307-40a0-bce2-2d88d7769f07
479,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.01316389381396,88062.0532437,16358.6161898,20180628,1,131.638938307762,43.7298268269205,f0a60c63-b891-4a07-abb5-f710f5d5ce55
480,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.013125494073153,95361.9545511,14174.2510458,20180628,1,131.254940271378,40.976064121398,629f8e5a-6cd3-40b0-bb7b-b618b54ab670
481,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012975586289886,90590.791807,15230.9690979,20180628,1,129.75586271286,40.9187563549197,ef2d6216-4265-464c-876d-e69eebbc63b3
482,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012933510535651,84941.1484286,6100.44079672,20180628,1,129.335105448961,41.0306407910371,a6dde421-ffc6-4d8e-9198-59e83ec40703
483,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012925030072914,84463.595665,5645.29907482,20180628,1,129.250300586224,40.7246411052556,8a1f1a2f-160b-4a13-afd8-637a42f55b52
484,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012910967099817,86092.442127,15570.8950353,20180628,1,129.109670639038,40.823550244112,d4cb0b21-2743-4070-83d9-063589bfde76
485,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012775243077076,90028.7863731,16800.9475081,20180628,1,127.752431035042,40.8104294031461,27b6155c-2b05-41b8-9709-4f46fc563d68
486,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012755307867119,84931.3142769,14525.3600438,20180628,1,127.553078889847,41.9951074777474,1ba3c36f-a3ce-4a9c-acf6-e9f55375f7df
487,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012751702112298,88589.2026373,12726.6083795,20180628,1,127.51702105999,43.3134891779091,69c8df7f-039a-44f7-a07c-46ae244544b0
488,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012746069836384,95566.3901235,14148.1087542,20180628,1,127.460698366165,41.0746876154905,ba10e002-7626-475d-aa18-6d170f899680
489,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012716791849883,85189.1093216,14320.761153,20180628,1,127.167918562889,42.3481988495666,7bb8b605-efef-49c8-b754-3c416f1ba9bd
490,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012679748182727,89725.2032049,16828.3404528,20180628,1,126.797481775284,40.9751541524019,b1940d65-01ec-4d44-85c0-9477fe30e890
491,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012429602597035,90446.7867492,16436.9066282,20180628,1,124.296026349068,40.1652621516199,21b364eb-34a1-44cc-bc77-63b48e214b73
492,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012426596883866,86684.4216446,15362.5830948,20180628,1,124.265969157219,41.6995790664448,a3b29fd8-6299-4006-b8a9-0998da5c1ac0
493,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012344314259015,90012.6562807,17814.9916765,20180628,1,123.443142175674,48.8420009932035,99d6b643-2a5d-412f-9b09-44fac8cb46b7
494,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012329935585685,90008.5055382,16790.8755068,20180628,1,123.299355983734,40.5115065043714,da9d2e9d-f35c-4269-a66b-4d43b8edb4b4
495,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012285033531141,85194.1446923,8366.64741315,20180628,1,122.850335240364,40.2975749979124,03009f80-bb0b-422e-a9ef-0815e678d78b
496,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012246988600296,85317.9303249,13021.6394678,20180628,1,122.469886302948,40.095397585175,1f5c1fb7-7c18-43dd-ad6c-7c5bdd1ea9bc
497,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012216993499124,91254.3041266,16672.9950516,20180628,1,122.169935107231,46.2170298585096,a7d1bd45-68ca-4419-839c-1f9bfaa730eb
498,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012147997200181,87279.202986,16336.8857931,20180628,1,121.479972243309,39.6436606966457,4668bfc1-b554-4040-9189-530057b4fe49
499,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012133050181031,86367.8528621,7481.74596873,20180628,1,121.330501496792,40.4390833674932,b3d0d2fb-0799-4d87-b643-4867703bff7f
500,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012126951017459,89797.1773295,17217.3402233,20180628,1,121.269510149956,40.7806765900997,5cf65b40-bd8e-4e9e-95d0-24d12e5ed0a8
501,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012051838348262,86178.9450813,7912.11915137,20180628,1,120.518383264542,39.0800411458702,cda3831d-614c-459d-a16f-b7d2c6c066f9
502,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012039657699827,86831.4395326,14543.2480854,20180628,1,120.396576762199,39.4651569896327,5c1ecab4-ea77-49b5-9360-b5ff334f7110
503,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.012003061281995,90584.5882976,16618.4074954,20180628,1,120.030612826347,40.1712416571107,836cc0ac-a2b2-4383-affc-6239b98826b6
504,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011965492999825,87224.2418218,15188.2938412,20180628,1,119.654930233955,50.2675878430588,88df1ce2-43a2-4897-a499-d9e8812dcf2e
505,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011911233449877,90749.6182319,16765.3288301,20180628,1,119.11233496666,39.7044785028684,04406de9-1e65-459e-b18a-a44a61850e85
506,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.01187558467258,88566.6885388,12677.7204934,20180628,1,118.755846977234,45.0979005650235,41113e41-78c0-412a-8e38-8608c95f66ad
507,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011806673447379,85967.0289271,14471.0467763,20180628,1,118.066734433174,39.1497953340632,fa120363-4d72-4630-bf22-4b00b1a87e53
508,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011774270232083,89841.6430989,17401.1132535,20180628,1,117.742702364922,39.8697114862352,f5f3bd5a-4675-444b-9b5c-5642b9a0f6ea
509,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011770980881074,94524.3565429,13853.4306554,20180628,1,117.709808945656,38.8634913935934,6a0ce0b6-3531-4ddf-a4a7-d346d8ed8098
510,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.01171664135042,86646.3980645,13756.7892436,20180628,1,117.166413784027,39.0499533597515,611bc868-f929-4289-b07c-261ecf39fec1
511,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011705925118069,86215.0943424,8997.87116895,20180628,1,117.059251010418,38.8171349303432,505dc66d-1cf9-48cd-bc13-9d1e16f4ce8d
512,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011616061679915,94473.3576828,13090.1476436,20180628,1,116.160616755486,38.9453292994153,34f1d093-84d9-4350-8c4c-80bece5a79e0
513,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011600325564317,95599.3654692,13675.6042395,20180628,1,116.003255367279,38.6690998742725,b0645685-8388-43d5-8d3f-6b9b46d4424c
514,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011596004762393,85768.1170326,8564.48293641,20180628,1,115.960047781467,38.8538941021221,cc20c2bd-6f6b-4893-a9f8-1e33a72a2474
515,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011201154719774,88591.206403,12706.6112239,20180628,1,112.011547446251,39.3399949935719,f947b2e5-300b-4bb4-8077-0e250d1ae653
516,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.01118583309667,85526.2787111,8499.90691664,20180628,1,111.858330965042,37.6404104532992,0cf181e0-3623-405d-a5c8-d2659f4941bc
517,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011152526102317,88019.0016682,16302.9581038,20180628,1,111.525261282921,37.9204141831404,d08641d3-4497-4345-a25a-f802139c4c51
518,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.0110176097402,88381.9742174,12501.5192263,20180628,1,110.176096916199,45.6788836284614,3e296a76-d3a6-4131-8aa3-d4f039e40502
519,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.011004354829165,89990.5753677,16795.0329763,20180628,1,110.043547987938,38.5733059730798,261f0488-592d-4468-baaa-ced7a54ff4de
520,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010813811005257,86056.1391363,15609.501176,20180628,1,108.138110041618,39.7979186800895,592dfc13-a828-40c2-9532-e355758a0823
521,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010757735357725,90457.2994354,16421.6479279,20180628,1,107.577353954315,37.1253865521783,2331f1ef-74fd-4861-a064-c84216616792
522,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.01071618590633,88442.6694869,16580.5548581,20180628,1,107.161859035492,37.9579824145287,ac1f250a-78d5-4abd-98af-840bacd5b6a4
523,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010662949550009,87470.923968,16018.7630839,20180628,1,106.629495501518,36.8608416578476,9ed7b496-bf4b-4765-9de7-791b104a0047
524,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.01064762008519,85280.9471115,13007.7577457,20180628,1,106.476200699806,38.2843691137121,d3f6f06b-2ee7-4820-ace0-80f6bd51462f
525,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.01061625734128,85741.8893967,8571.0691576,20180628,1,106.162573695183,37.4108400580568,cedf728c-174a-4f27-8684-3f6c5f188c46
526,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010613994547932,84716.8622723,5674.51862819,20180628,1,106.139945477247,39.413374758608,0723cb06-f8cf-42f7-bbbe-caaf8cea0b54
527,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010597386363748,84835.3446032,5400.10193328,20180628,1,105.973863452673,36.8319695624173,be9bb99b-2776-4d73-a260-976d9083a3df
528,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010567181342496,88252.5927481,16593.995718,20180628,1,105.671813607216,37.9000040582806,d892dad3-4215-4580-9fbb-01ae5233d542
529,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010556440775102,94676.0152606,13752.5532152,20180628,1,105.56440782547,36.7601189666415,219698cb-12d8-401a-b3ed-52ee7f5991a7
530,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010469196199739,88990.9213242,13360.0110726,20180628,1,104.691962003708,42.0489008863851,abe9a371-15e7-420b-8fe3-9d7900f51f6b
531,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010468794563072,84526.7346482,5812.46906751,20180628,1,104.687945723534,37.0311651744473,c6a9c5b8-fd6f-4997-89ac-67108c8e2829
532,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010327753977077,84476.7931445,5612.95556218,20180628,1,103.277539759874,37.2486682581783,c967717e-f61a-45fc-8909-09d253b98991
533,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010151389753673,85946.3422482,8544.24525894,20180628,1,101.513897538185,37.2248678012152,3546b512-7fa6-4f16-97c4-ac4fabb0ea50
534,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.010095494999855,87622.6772675,8891.11425723,20180628,1,100.954949975014,49.3239370569944,acb7ac36-d596-4c3f-aba4-ac51d5dd8690
535,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.00981949050014,87718.1328072,8797.16785279,20180628,1,98.1949049830437,44.1592317720503,79e830b6-8d6a-4179-89a8-c128669af3a0
536,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.009815432820857,86646.4230242,11648.7509313,20180628,1,98.1543282270432,39.7004144069914,b5f5f76b-a42f-4669-8f81-df7c115cfe00
537,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.009296415499993,88822.9079086,8850.83179659,20180628,1,92.964154958725,42.0865061338983,ef998b0e-d048-46a8-8a8d-f3306cbeab29
538,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.009201161215791,87611.0855458,12238.4533708,20180628,1,92.0116122961044,35.6453553762012,cad9b858-5354-43b2-9a5b-bf3f896f7324
539,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.009143342955548,84491.1562222,5601.89194156,20180628,1,91.4334294497967,35.3928565177007,6c82e115-87d7-491c-8a39-a600cdf64b11
540,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.008783909367959,89455.0546142,13529.8661822,20180628,1,87.8390935659409,39.585990322123,cbc74f7c-9150-4077-b151-d30e01342872
541,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.008713121637567,91186.2878634,16227.3149108,20180628,1,87.1312162876129,43.7340164414944,855126ef-d200-4f5e-9904-650bf0ebe34e
542,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.008488080876392,86108.3028252,9063.23005284,20180628,1,84.8808087706566,34.5008190696207,d4c0edf8-4877-404b-bc06-ee7840392998
543,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.008351848081717,88466.4210099,13465.8108589,20180628,1,83.5184811353683,33.7843196570653,33677b6c-63b4-4b19-8940-118e2f124576
544,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.008095314113662,87536.3403476,13269.7647453,20180628,1,80.9531412124634,35.7140269136272,0ede4bc3-5e4c-40e0-825a-18424319b698
545,Isles of Scilly,UK11033,401.53987583728,SV895138,89558.1334082,13870.9255272,49:57:21N,6:20:16W,,Listed,0,,0.007368125428366,85280.4500579,12894.8163928,20180628,1,73.681254029274,31.1927314893973,9279c90e-e567-40fd-9733-440652e6e5fa
